provider,model,reasoning,agent_id,agent_name,age,traits,infection_level,rep,response,reasoning_text,input_tokens,output_tokens,reasoning_tokens,cost,format_valid
openai,gpt-3.5-turbo,off,37,Kayla,44,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,3,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,29,Danny,55,introverted|agreeable|conscientious|emotionally stable|closed to experience,0,2,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,31,Brandon,27,extroverted|agreeable|unconscientious|neurotic|open to experience,0,1,no,The virus is spreading across the country.,245,14,0,0.0001435,True
openai,gpt-3.5-turbo,off,33,Jordan,37,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,4,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,7,Sandra,20,introverted|antagonistic|conscientious|neurotic|open to experience,0,4,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,36,Paula,45,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,4,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,37,Kayla,44,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,1,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,16,John,23,introverted|agreeable|unconscientious|emotionally stable|open to experience,0,4,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,37,Kayla,44,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,2,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,16,John,23,introverted|agreeable|unconscientious|emotionally stable|open to experience,0,3,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,35,Carlos,40,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,3,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,34,Jacob,21,extroverted|antagonistic|conscientious|emotionally stable|open to experience,0,4,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,23,Jorge,25,introverted|agreeable|conscientious|neurotic|closed to experience,0,0,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,28,Victoria,51,extroverted|agreeable|conscientious|emotionally stable|open to experience,0,4,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,37,Kayla,44,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,0,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,40,Nick,44,extroverted|agreeable|unconscientious|neurotic|open to experience,0,1,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,38,Jennifer,63,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,2,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,39,Cynthia,21,extroverted|agreeable|conscientious|neurotic|closed to experience,0,2,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,38,Jennifer,63,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,38,Jennifer,63,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,0,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,40,Nick,44,extroverted|agreeable|unconscientious|neurotic|open to experience,0,4,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,41,Elizabeth,33,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,0,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,40,Nick,44,extroverted|agreeable|unconscientious|neurotic|open to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,38,Jennifer,63,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,1,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,42,Alicia,57,introverted|antagonistic|unconscientious|neurotic|open to experience,0,0,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,36,Paula,45,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,0,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,39,Cynthia,21,extroverted|agreeable|conscientious|neurotic|closed to experience,0,1,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,15,Diana,55,extroverted|antagonistic|unconscientious|neurotic|closed to experience,0,0,no,You are extroverted and enjoy social interactions.,245,16,0,0.0001465,True
openai,gpt-3.5-turbo,off,33,Jordan,37,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,40,Nick,44,extroverted|agreeable|unconscientious|neurotic|open to experience,0,0,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,42,Alicia,57,introverted|antagonistic|unconscientious|neurotic|open to experience,0,1,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,43,Jose,43,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,3,no,The virus is spreading across the country.,245,14,0,0.0001435,True
openai,gpt-3.5-turbo,off,40,Nick,44,extroverted|agreeable|unconscientious|neurotic|open to experience,0,2,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,35,Carlos,40,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,2,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,42,Alicia,57,introverted|antagonistic|unconscientious|neurotic|open to experience,0,2,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,44,Patrick,49,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,43,Jose,43,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,0,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,41,Elizabeth,33,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,3,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,36,Paula,45,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,43,Jose,43,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,1,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,45,Donna,22,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,0,3,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,36,Paula,45,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,2,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,41,Elizabeth,33,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,4,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,45,Donna,22,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,0,0,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,43,Jose,43,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,4,yes,The virus is spreading across the country.,245,14,0,0.0001435,True
openai,gpt-3.5-turbo,off,41,Elizabeth,33,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,1,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,46,Tiffany,43,introverted|antagonistic|unconscientious|neurotic|open to experience,0,1,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,41,Elizabeth,33,introverted|antagonistic|conscientious|emotionally stable|open to experience,0,2,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,44,Patrick,49,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,4,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,44,Patrick,49,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,2,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,45,Donna,22,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,0,1,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,42,Alicia,57,introverted|antagonistic|unconscientious|neurotic|open to experience,0,4,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,42,Alicia,57,introverted|antagonistic|unconscientious|neurotic|open to experience,0,3,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,47,Nicole,56,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,2,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,46,Tiffany,43,introverted|antagonistic|unconscientious|neurotic|open to experience,0,0,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,8,Adam,64,introverted|agreeable|unconscientious|emotionally stable|closed to experience,0,4,yes,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,45,Donna,22,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,0,2,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,36,Paula,45,extroverted|agreeable|unconscientious|neurotic|closed to experience,0,1,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,43,Jose,43,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,2,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,46,Tiffany,43,introverted|antagonistic|unconscientious|neurotic|open to experience,0,4,yes,You are introverted and prefer to stay at home.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,45,Donna,22,extroverted|antagonistic|unconscientious|emotionally stable|closed to experience,0,4,no,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,48,Julio,41,introverted|agreeable|conscientious|emotionally stable|closed to experience,0,0,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,47,Nicole,56,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,0,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,49,Andrew,25,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,0,1,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,47,Nicole,56,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,4,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,48,Julio,41,introverted|agreeable|conscientious|emotionally stable|closed to experience,0,2,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,50,Amy,60,introverted|agreeable|conscientious|neurotic|closed to experience,0,0,yes,You are introverted and prefer to stay at home.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,39,Cynthia,21,extroverted|agreeable|conscientious|neurotic|closed to experience,0,0,yes,The virus is spreading rapidly and the deadliness is unknown.,244,18,0,0.000149,True
openai,gpt-3.5-turbo,off,47,Nicole,56,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,3,yes,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,48,Julio,41,introverted|agreeable|conscientious|emotionally stable|closed to experience,0,1,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,50,Amy,60,introverted|agreeable|conscientious|neurotic|closed to experience,0,3,yes,You are introverted and prefer to stay at home.,243,17,0,0.000147,True
openai,gpt-3.5-turbo,off,49,Andrew,25,extroverted|antagonistic|conscientious|emotionally stable|closed to experience,0,0,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,46,Tiffany,43,introverted|antagonistic|unconscientious|neurotic|open to experience,0,3,yes,Concerns about the Catasat virus spreading.,244,16,0,0.000146,True
openai,gpt-3.5-turbo,off,38,Jennifer,63,extroverted|agreeable|unconscientious|emotionally stable|open to experience,0,4,yes,The Catasat virus is spreading across the country.,245,17,0,0.000148,True
openai,gpt-3.5-turbo,off,51,Teresa,60,introverted|agreeable|unconscientious|emotionally stable|closed to experience,0,1,yes,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,52,Kelly,49,extroverted|antagonistic|conscientious|neurotic|open to experience,0,2,no,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,47,Nicole,56,extroverted|antagonistic|conscientious|neurotic|closed to experience,0,1,yes,The Catasat virus is spreading across the country.,244,17,0,0.0001475,True
openai,gpt-3.5-turbo,off,48,Julio,41,introverted|agreeable|conscientious|emotionally stable|closed to experience,0,4,yes,The Catasat virus is spreading across the country.,243,17,0,0.000147,True
